,zip_code,都,区,町,Prefecture,District,Area,lat,long
3357,1930846,東京都,八王子市,南浅川町,TOKYO TO,HACHIOJI SHI,MINAMIASAKAWAMACHI,,
3358,1920364,東京都,八王子市,南大沢,TOKYO TO,HACHIOJI SHI,MINAMIOSAWA,35.6102484,139.3856563
3359,1920075,東京都,八王子市,南新町,TOKYO TO,HACHIOJI SHI,MINAMISHINCHO,,
3360,1920072,東京都,八王子市,南町,TOKYO TO,HACHIOJI SHI,MINAMICHO,35.7260784,139.5481238
3361,1920916,東京都,八王子市,みなみ野,TOKYO TO,HACHIOJI SHI,MINAMINO,35.6308096,139.3246039
3362,1920005,東京都,八王子市,宮下町,TOKYO TO,HACHIOJI SHI,MIYASHITAMACHI,,
3363,1920152,東京都,八王子市,美山町,TOKYO TO,HACHIOJI SHI,MIYAMACHO,35.6936145,139.7734213
3364,1920046,東京都,八王子市,明神町,TOKYO TO,HACHIOJI SHI,MYOJINCHO,35.6594819,139.3458747
3365,1930833,東京都,八王子市,めじろ台,TOKYO TO,HACHIOJI SHI,MEJIRODAI,35.6435454,139.3081073
3366,1930826,東京都,八王子市,元八王子町,TOKYO TO,HACHIOJI SHI,MOTOHACHIOJIMACHI,,
3367,1920051,東京都,八王子市,元本郷町,TOKYO TO,HACHIOJI SHI,MOTOHONGOCHO,,
3368,1920063,東京都,八王子市,元横山町,TOKYO TO,HACHIOJI SHI,MOTOYOKOYAMACHO,,
3369,1920055,東京都,八王子市,八木町,TOKYO TO,HACHIOJI SHI,YAGICHO,35.684562,139.773881
3370,1920016,東京都,八王子市,谷野町,TOKYO TO,HACHIOJI SHI,YANOMACHI,,
3371,1930933,東京都,八王子市,山田町,TOKYO TO,HACHIOJI SHI,YAMATAMACHI,,
3372,1920375,東京都,八王子市,鑓水,TOKYO TO,HACHIOJI SHI,YARIMIZU,35.613642,139.3427486
3373,1920071,東京都,八王子市,八日町,TOKYO TO,HACHIOJI SHI,YOKAMACHI,,
3374,1930823,東京都,八王子市,横川町,TOKYO TO,HACHIOJI SHI,YOKOKAWAMACHI,,
3375,1920081,東京都,八王子市,横山町,TOKYO TO,HACHIOJI SHI,YOKOYAMACHO,35.6930639,139.7836349
3376,1930813,東京都,八王子市,四谷町,TOKYO TO,HACHIOJI SHI,YOTSUYAMACHI,,
3377,1920903,東京都,八王子市,万町,TOKYO TO,HACHIOJI SHI,YOROZUCHO,35.6521499,139.3333937
3378,1900000,東京都,立川市,以下に掲載がない場合,TOKYO TO,TACHIKAWA SHI,IKANIKEISAIGANAIBAAI,,
3379,1900012,東京都,立川市,曙町,TOKYO TO,TACHIKAWA SHI,AKEBONOCHO,35.6957018,139.4194617
3380,1900015,東京都,立川市,泉町,TOKYO TO,TACHIKAWA SHI,IZUMICHO,35.7669048,139.7007048
3381,1900033,東京都,立川市,一番町,TOKYO TO,TACHIKAWA SHI,ICHIBANCHO,35.7290556,139.3784156
3382,1900004,東京都,立川市,柏町,TOKYO TO,TACHIKAWA SHI,KASHIWACHO,35.7261117,139.4129635
3383,1900032,東京都,立川市,上砂町,TOKYO TO,TACHIKAWA SHI,KAMISUNACHO,35.7271743,139.3930497
3384,1900002,東京都,立川市,幸町,TOKYO TO,TACHIKAWA SHI,SAIWAICHO,35.7260987,139.4241644
3385,1900003,東京都,立川市,栄町,TOKYO TO,TACHIKAWA SHI,SAKAECHO,35.7141261,139.4250227
3386,1900023,東京都,立川市,柴崎町,TOKYO TO,TACHIKAWA SHI,SHIBASAKICHO,35.693234,139.4070345
3387,1900031,東京都,立川市,砂川町,TOKYO TO,TACHIKAWA SHI,SUNAGAWACHO,35.7285722,139.4023623
3388,1900011,東京都,立川市,高松町,TOKYO TO,TACHIKAWA SHI,TAKAMATSUCHO,35.7078886,139.4162669
3389,1900022,東京都,立川市,錦町,TOKYO TO,TACHIKAWA SHI,NISHIKICHO,35.6921186,139.4148078
3390,1900034,東京都,立川市,西砂町,TOKYO TO,TACHIKAWA SHI,NISHISUNACHO,35.7326613,139.3638887
3391,1900021,東京都,立川市,羽衣町,TOKYO TO,TACHIKAWA SHI,HAGOROMOCHO,35.6922101,139.4272972
3392,1900013,東京都,立川市,富士見町,TOKYO TO,TACHIKAWA SHI,FUJIMICHO,35.6685275,139.3484614
3393,1900014,東京都,立川市,緑町,TOKYO TO,TACHIKAWA SHI,MIDORICHO,35.7170478,139.5628232
3394,1900001,東京都,立川市,若葉町,TOKYO TO,TACHIKAWA SHI,WAKABACHO,,
3395,1800000,東京都,武蔵野市,以下に掲載がない場合,TOKYO TO,MUSASHINO SHI,IKANIKEISAIGANAIBAAI,,
3396,1800004,東京都,武蔵野市,吉祥寺　本町,TOKYO TO,MUSASHINO SHI,KICHIJOJI HONCHO,35.7043267,139.5775409
3397,1800002,東京都,武蔵野市,吉祥寺　東町,TOKYO TO,MUSASHINO SHI,KICHIJOJI HIGASHICHO,35.7064843,139.5880373
3398,1800003,東京都,武蔵野市,吉祥寺　南町,TOKYO TO,MUSASHINO SHI,KICHIJOJI MINAMICHO,35.7015955,139.5797484
3399,1800001,東京都,武蔵野市,吉祥寺　北町,TOKYO TO,MUSASHINO SHI,KICHIJOJI KITAMACHI,35.7098122,139.5792922
3400,1800023,東京都,武蔵野市,境南町,TOKYO TO,MUSASHINO SHI,KYONANCHO,35.6991032,139.5397016
3401,1800005,東京都,武蔵野市,御殿山,TOKYO TO,MUSASHINO SHI,GOTENYAMA,35.7023931,139.575435
3402,1800022,東京都,武蔵野市,境,TOKYO TO,MUSASHINO SHI,SAKAI,35.7041137,139.5437453
3403,1800021,東京都,武蔵野市,桜堤,TOKYO TO,MUSASHINO SHI,SAKURAZUTSUMI,35.7087983,139.5349895
3404,1800014,東京都,武蔵野市,関前,TOKYO TO,MUSASHINO SHI,SEKIMAE,35.7122046,139.5518286
3405,1800006,東京都,武蔵野市,中町,TOKYO TO,MUSASHINO SHI,NAKACHO,35.7037986,139.5662633
3406,1800013,東京都,武蔵野市,西久保,TOKYO TO,MUSASHINO SHI,NISHIKUBO,35.71031,139.5580462
3407,1800012,東京都,武蔵野市,緑町,TOKYO TO,MUSASHINO SHI,MIDORICHO,35.7170478,139.5628232
3408,1800011,東京都,武蔵野市,八幡町,TOKYO TO,MUSASHINO SHI,YAHATACHO,35.7170546,139.5555091
3409,1810000,東京都,三鷹市,以下に掲載がない場合,TOKYO TO,MITAKA SHI,IKANIKEISAIGANAIBAAI,,
3410,1810011,東京都,三鷹市,井口,TOKYO TO,MITAKA SHI,IGUCHI,35.6953563,139.5350195
3411,1810001,東京都,三鷹市,井の頭,TOKYO TO,MITAKA SHI,INOKASHIRA,35.6936527,139.583691
3412,1810015,東京都,三鷹市,大沢,TOKYO TO,MITAKA SHI,OSAWA,35.6678976,139.5402086
3413,1810012,東京都,三鷹市,上連雀,TOKYO TO,MITAKA SHI,KAMIRENJAKU,35.7001384,139.5560873
3414,1810003,東京都,三鷹市,北野,TOKYO TO,MITAKA SHI,KITANO,35.6446036,139.3540839
3415,1810013,東京都,三鷹市,下連雀,TOKYO TO,MITAKA SHI,SHIMORENJAKU,35.6964799,139.565496
3416,1810004,東京都,三鷹市,新川,TOKYO TO,MITAKA SHI,SHINKAWA,35.681551,139.5686095
3417,1810016,東京都,三鷹市,深大寺,TOKYO TO,MITAKA SHI,JINDAIJI,35.6674609,139.55026855522962
3418,1810005,東京都,三鷹市,中原,TOKYO TO,MITAKA SHI,NAKAHARA,35.6648817,139.5746696
3419,1810014,東京都,三鷹市,野崎,TOKYO TO,MITAKA SHI,NOZAKI,35.6822597,139.5441568
3420,1810002,東京都,三鷹市,牟礼,TOKYO TO,MITAKA SHI,MURE,35.6871232,139.5800341
3421,1980000,東京都,青梅市,以下に掲載がない場合,TOKYO TO,OME SHI,IKANIKEISAIGANAIBAAI,,
3422,1980087,東京都,青梅市,天ケ瀬町,TOKYO TO,OME SHI,AMAGASECHO,35.788416,139.24779
3423,1980023,東京都,青梅市,今井,TOKYO TO,OME SHI,IMAI,35.8015409,139.3134528
3424,1980021,東京都,青梅市,今寺,TOKYO TO,OME SHI,IMADERA,35.7976859,139.2993283
3425,1980088,東京都,青梅市,裏宿町,TOKYO TO,OME SHI,URAJUKUCHO,35.790531,139.245217
3426,1980086,東京都,青梅市,大柳町,TOKYO TO,OME SHI,OYANACHO,,
3427,1980003,東京都,青梅市,小曾木,TOKYO TO,OME SHI,OSOKI,35.8138929,139.2643953
3428,1980041,東京都,青梅市,勝沼,TOKYO TO,OME SHI,KATSUNUMA,35.790715,139.2689077
3429,1980036,東京都,青梅市,河辺町,TOKYO TO,OME SHI,KABEMACHI,35.7810198,139.2880925
3430,1980081,東京都,青梅市,上町,TOKYO TO,OME SHI,KAMICHO,35.792414,139.253977
3431,1980013,東京都,青梅市,木野下,TOKYO TO,OME SHI,KINOSHITA,35.8072957,139.2958903
3432,1980005,東京都,青梅市,黒沢,TOKYO TO,OME SHI,KUROSAWA,35.810389,139.2546044
3433,1980053,東京都,青梅市,駒木町,TOKYO TO,OME SHI,KOMAKICHO,35.780092,139.2528824
3434,1980172,東京都,青梅市,沢井,TOKYO TO,OME SHI,SAWAI,35.8058807,139.1937542
3435,1980011,東京都,青梅市,塩船,TOKYO TO,OME SHI,SHIOBUNE,,
3436,1980024,東京都,青梅市,新町,TOKYO TO,OME SHI,SHIMMACHI,35.6317241,139.6453688
3437,1980025,東京都,青梅市,末広町,TOKYO TO,OME SHI,SUEHIROCHO,35.7029492,139.7717048
3438,1980084,東京都,青梅市,住江町,TOKYO TO,OME SHI,SUMIECHO,35.789044,139.260833
3439,1980014,東京都,青梅市,大門,TOKYO TO,OME SHI,DAIMON,35.6567438,139.7553648
3440,1980085,東京都,青梅市,滝ノ上町,TOKYO TO,OME SHI,TAKINOECHO,,
3441,1980043,東京都,青梅市,千ケ瀬町,TOKYO TO,OME SHI,CHIGASEMACHI,35.7859476,139.270187
3442,1980002,東京都,青梅市,富岡,TOKYO TO,OME SHI,TOMIOKA,35.8305652,139.2930626
3443,1980051,東京都,青梅市,友田町,TOKYO TO,OME SHI,TOMODAMACHI,35.7686496,139.2868567
3444,1980082,東京都,青梅市,仲町,TOKYO TO,OME SHI,NAKACHO,35.7037986,139.5662633
3445,1980052,東京都,青梅市,長淵,TOKYO TO,OME SHI,NAGABUCHI,35.7756017,139.2695076
3446,1980001,東京都,青梅市,成木,TOKYO TO,OME SHI,NARIKI,35.8268837,139.2400131
3447,1980044,東京都,青梅市,西分町,TOKYO TO,OME SHI,NISHIWAKECHO,,
3448,1980004,東京都,青梅市,根ケ布,TOKYO TO,OME SHI,NEKABU,35.8012818,139.2642403
3449,1980032,東京都,青梅市,野上町,TOKYO TO,OME SHI,NOGAMICHO,35.7920381,139.2904609
3450,1980063,東京都,青梅市,梅郷,TOKYO TO,OME SHI,BAIGO,35.7841965,139.2148581
3451,1980061,東京都,青梅市,畑中,TOKYO TO,OME SHI,HATANAKA,35.7780912,139.240951
3452,1980042,東京都,青梅市,東青梅,TOKYO TO,OME SHI,HIGASHIOME,35.790771,139.2755524
3453,1980046,東京都,青梅市,日向和田,TOKYO TO,OME SHI,HINATAWADA,35.7881161,139.2297013
3454,1980015,東京都,青梅市,吹上,TOKYO TO,OME SHI,FUKIAGE,35.798868,139.278318
3455,1980022,東京都,青梅市,藤橋,TOKYO TO,OME SHI,FUJIHASHI,35.801828,139.3035661
3456,1980171,東京都,青梅市,二俣尾,TOKYO TO,OME SHI,FUTAMATAO,35.8042988,139.2159535
3457,1980083,東京都,青梅市,本町,TOKYO TO,OME SHI,HONCHO,35.789233,139.259092
3458,1980174,東京都,青梅市,御岳,TOKYO TO,OME SHI,MITAKE,35.8014535,139.1829937
3459,1980175,東京都,青梅市,御岳山,TOKYO TO,OME SHI,MITAKESAN,35.7896891,139.153606
3460,1980173,東京都,青梅市,御岳本町,TOKYO TO,OME SHI,MITAKEHONCHO,35.805464,139.178594
3461,1980089,東京都,青梅市,森下町,TOKYO TO,OME SHI,MORISHITACHO,35.791744,139.25142
3462,1980031,東京都,青梅市,師岡町,TOKYO TO,OME SHI,MOROKACHO,,
3463,1980012,東京都,青梅市,谷野,TOKYO TO,OME SHI,YANO,35.8051775,139.2894767
3464,1980064,東京都,青梅市,柚木町,TOKYO TO,OME SHI,YUGIMACHI,35.7980077,139.2068436
3465,1980062,東京都,青梅市,和田町,TOKYO TO,OME SHI,WADAMACHI,35.7753358,139.2273679
3466,1830000,東京都,府中市,以下に掲載がない場合,TOKYO TO,FUCHU SHI,IKANIKEISAIGANAIBAAI,,
3467,1830003,東京都,府中市,朝日町,TOKYO TO,FUCHU SHI,ASAHICHO,35.6559238,139.338163
3468,1830012,東京都,府中市,押立町,TOKYO TO,FUCHU SHI,OSHITATECHO,,
3469,1830021,東京都,府中市,片町,TOKYO TO,FUCHU SHI,KATAMACHI,35.6606856,139.7373366
3470,1830041,東京都,府中市,北山町,TOKYO TO,FUCHU SHI,KITAYAMACHO,,
3471,1830056,東京都,府中市,寿町,TOKYO TO,FUCHU SHI,KOTOBUKICHO,35.70741575,139.79169419405943
3472,1830013,東京都,府中市,小柳町,TOKYO TO,FUCHU SHI,KOYANAGICHO,35.659181,139.5014202
3473,1830014,東京都,府中市,是政,TOKYO TO,FUCHU SHI,KOREMASA,35.656312,139.4893214
3474,1830054,東京都,府中市,幸町,TOKYO TO,FUCHU SHI,SAIWAICHO,35.7260987,139.4241644
3475,1830051,東京都,府中市,栄町,TOKYO TO,FUCHU SHI,SAKAECHO,35.7141261,139.4250227
3476,1830015,東京都,府中市,清水が丘,TOKYO TO,FUCHU SHI,SHIMIZUGAOKA,35.6678207,139.4944584
3477,1830011,東京都,府中市,白糸台,TOKYO TO,FUCHU SHI,SHIRAITODAI,35.6664784,139.5098139
3478,1830052,東京都,府中市,新町,TOKYO TO,FUCHU SHI,SHIMMACHI,35.6317241,139.6453688
3479,1830034,東京都,府中市,住吉町,TOKYO TO,FUCHU SHI,SUMIYOSHICHO,35.692152,139.722325
3480,1830001,東京都,府中市,浅間町,TOKYO TO,FUCHU SHI,SENGENCHO,35.6847616,139.4961189
3481,1830002,東京都,府中市,多磨町,TOKYO TO,FUCHU SHI,TAMACHO,,
3482,1830053,東京都,府中市,天神町,TOKYO TO,FUCHU SHI,TENJINCHO,35.7307794,139.4920879
3483,1830043,東京都,府中市,東芝町,TOKYO TO,FUCHU SHI,TOSHIBACHO,35.6790858,139.4668143
3484,1830046,東京都,府中市,西原町,TOKYO TO,FUCHU SHI,NISHIHARACHO,35.7386895,139.531198
3485,1830031,東京都,府中市,西府町,TOKYO TO,FUCHU SHI,NISHIFUCHO,35.6744401,139.4565253
3486,1830044,東京都,府中市,日鋼町,TOKYO TO,FUCHU SHI,NIKKOCHO,35.678565,139.470246
3487,1830036,東京都,府中市,日新町,TOKYO TO,FUCHU SHI,NISSHINCHO,35.6690595,139.4470814
3488,1830016,東京都,府中市,八幡町,TOKYO TO,FUCHU SHI,HACHIMANCHO,35.6678257,139.4896683
3489,1830057,東京都,府中市,晴見町,TOKYO TO,FUCHU SHI,HARUMICHO,35.6783333,139.473197
3490,1830024,東京都,府中市,日吉町,TOKYO TO,FUCHU SHI,HIYOSHICHO,,
3491,1830055,東京都,府中市,府中町,TOKYO TO,FUCHU SHI,FUCHUCHO,,
3492,1830033,東京都,府中市,分梅町,TOKYO TO,FUCHU SHI,BUBAICHO,35.6647542,139.4588781
3493,1830032,東京都,府中市,本宿町,TOKYO TO,FUCHU SHI,HONSHUKUCHO,,
3494,1830027,東京都,府中市,本町,TOKYO TO,FUCHU SHI,HOMMACHI,35.6661049,139.4771023
3495,1830006,東京都,府中市,緑町,TOKYO TO,FUCHU SHI,MIDORICHO,35.7170478,139.5628232
3496,1830026,東京都,府中市,南町,TOKYO TO,FUCHU SHI,MINAMICHO,35.7260784,139.5481238
3497,1830022,東京都,府中市,宮西町,TOKYO TO,FUCHU SHI,MIYANISHICHO,,
3498,1830023,東京都,府中市,宮町,TOKYO TO,FUCHU SHI,MIYAMACHI,,
3499,1830045,東京都,府中市,美好町,TOKYO TO,FUCHU SHI,MIYOSHICHO,35.6747681,139.4670187
3500,1830042,東京都,府中市,武蔵台,TOKYO TO,FUCHU SHI,MUSASHIDAI,35.6882287,139.4617923
3501,1830004,東京都,府中市,紅葉丘,TOKYO TO,FUCHU SHI,MOMIJIGAOKA,35.675759,139.515427
3502,1830025,東京都,府中市,矢崎町,TOKYO TO,FUCHU SHI,YAZAKICHO,,
3503,1830035,東京都,府中市,四谷,TOKYO TO,FUCHU SHI,YOTSUYA,35.6848606,139.7307895
3504,1830005,東京都,府中市,若松町,TOKYO TO,FUCHU SHI,WAKAMATSUCHO,35.800938,139.47812
3505,1960000,東京都,昭島市,以下に掲載がない場合,TOKYO TO,AKISHIMA SHI,IKANIKEISAIGANAIBAAI,,
3506,1960025,東京都,昭島市,朝日町,TOKYO TO,AKISHIMA SHI,ASAHICHO,35.6559238,139.338163
3507,1960033,東京都,昭島市,東町,TOKYO TO,AKISHIMA SHI,AZUMACHO,35.6582506,139.3395636
3508,1960013,東京都,昭島市,大神町,TOKYO TO,AKISHIMA SHI,OGAMICHO,35.7148274,139.3647055
3509,1960032,東京都,昭島市,郷地町,TOKYO TO,AKISHIMA SHI,GOCHICHO,35.6971613,139.3869224
3510,1960011,東京都,昭島市,上川原町,TOKYO TO,AKISHIMA SHI,JOGAWARACHO,35.7071458,139.3623973
3511,1960015,東京都,昭島市,昭和町,TOKYO TO,AKISHIMA SHI,SHOWACHO,35.7115888,139.3609157
3512,1960014,東京都,昭島市,田中町,TOKYO TO,AKISHIMA SHI,TANAKACHO,35.7160508,139.3649319
3513,1960034,東京都,昭島市,玉川町,TOKYO TO,AKISHIMA SHI,TAMAGAWACHO,35.705264,139.3771388
3514,1960023,東京都,昭島市,築地町,TOKYO TO,AKISHIMA SHI,TSUIJICHO,35.713978,139.3833098
3515,1960012,東京都,昭島市,つつじが丘,TOKYO TO,AKISHIMA SHI,TSUTSUJIGAOKA,35.6580672,139.5752432
3516,1960022,東京都,昭島市,中神町,TOKYO TO,AKISHIMA SHI,NAKAGAMICHO,35.711499,139.3767214
3517,1960002,東京都,昭島市,拝島町,TOKYO TO,AKISHIMA SHI,HAIJIMACHO,35.7078587,139.3396641
3518,1960031,東京都,昭島市,福島町,TOKYO TO,AKISHIMA SHI,FUKUJIMACHO,35.6986774,139.3796482
3519,1960003,東京都,昭島市,松原町,TOKYO TO,AKISHIMA SHI,MATSUBARACHO,34.8539456,135.6181549
3520,1960004,東京都,昭島市,緑町,TOKYO TO,AKISHIMA SHI,MIDORICHO,35.71637375,139.5127410728496
3521,1960001,東京都,昭島市,美堀町,TOKYO TO,AKISHIMA SHI,MIHORICHO,35.7209095,139.3540492
3522,1960024,東京都,昭島市,宮沢町,TOKYO TO,AKISHIMA SHI,MIYAZAWACHO,35.7033996,139.3631688
3523,1960021,東京都,昭島市,武蔵野,TOKYO TO,AKISHIMA SHI,MUSASHINO,35.7174575,139.3775153
3524,1960035,東京都,昭島市,もくせいの杜,TOKYO TO,AKISHIMA SHI,MOKUSEINOMORI,35.7122778,139.3886551
3525,1820000,東京都,調布市,以下に掲載がない場合,TOKYO TO,CHOFU SHI,IKANIKEISAIGANAIBAAI,,
3526,1820004,東京都,調布市,入間町,TOKYO TO,CHOFU SHI,IRIMACHO,35.6551662,139.5903465
3527,1820035,東京都,調布市,上石原,TOKYO TO,CHOFU SHI,KAMIISHIWARA,35.6599567,139.5322465
3528,1820007,東京都,調布市,菊野台,TOKYO TO,CHOFU SHI,KIKUNODAI,35.6527257,139.5692995
3529,1820022,東京都,調布市,国領町,TOKYO TO,CHOFU SHI,KOKURYOCHO,35.6452857,139.5584658
3530,1820026,東京都,調布市,小島町,TOKYO TO,CHOFU SHI,KOJIMACHO,35.6490782,139.5415642
3531,1820016,東京都,調布市,佐須町,TOKYO TO,CHOFU SHI,SAZUMACHI,35.6608956,139.5526489
3532,1820014,東京都,調布市,柴崎,TOKYO TO,CHOFU SHI,SHIBASAKI,35.6542424,139.5670439
3533,1820034,東京都,調布市,下石原,TOKYO TO,CHOFU SHI,SHIMOISHIWARA,35.6566175,139.539761
3534,1820012,東京都,調布市,深大寺東町,TOKYO TO,CHOFU SHI,JINDAIJIHIGASHIMACHI,,
3535,1820013,東京都,調布市,深大寺南町,TOKYO TO,CHOFU SHI,JINDAIJIMINAMIMACHI,,
3536,1820011,東京都,調布市,深大寺北町,TOKYO TO,CHOFU SHI,JINDAIJIKITAMACHI,,
3537,1820017,東京都,調布市,深大寺元町,TOKYO TO,CHOFU SHI,JINDAIJIMOTOMACHI,,
3538,1820002,東京都,調布市,仙川町,TOKYO TO,CHOFU SHI,SENGAWACHO,,
3539,1820023,東京都,調布市,染地,TOKYO TO,CHOFU SHI,SOMECHI,35.6376709,139.5599966
3540,1820025,東京都,調布市,多摩川,TOKYO TO,CHOFU SHI,TAMAGAWA,35.5896908,139.6687943
3541,1820021,東京都,調布市,調布ケ丘,TOKYO TO,CHOFU SHI,CHOFUGAOKA,35.6543196,139.5476267
3542,1820036,東京都,調布市,飛田給,TOKYO TO,CHOFU SHI,TOBITAKYU,35.6602111,139.5233698
3543,1820006,東京都,調布市,西つつじケ丘,TOKYO TO,CHOFU SHI,NISHITSUTSUJIGAOKA,,
3544,1820032,東京都,調布市,西町,TOKYO TO,CHOFU SHI,NISHIMACHI,35.7635451,139.770585
3545,1820031,東京都,調布市,野水,TOKYO TO,CHOFU SHI,NOMIZU,35.6740889,139.5326673
3546,1820005,東京都,調布市,東つつじケ丘,TOKYO TO,CHOFU SHI,HIGASHITSUTSUJIGAOKA,,
3547,1820033,東京都,調布市,富士見町,TOKYO TO,CHOFU SHI,FUJIMICHO,35.6685275,139.3484614
3548,1820024,東京都,調布市,布田,TOKYO TO,CHOFU SHI,FUDA,35.6498661,139.5517595
3549,1820001,東京都,調布市,緑ケ丘,TOKYO TO,CHOFU SHI,MIDORIGAOKA,35.6065599,139.6790149
3550,1820015,東京都,調布市,八雲台,TOKYO TO,CHOFU SHI,YAGUMODAI,35.6544981,139.5519614
3551,1820003,東京都,調布市,若葉町,TOKYO TO,CHOFU SHI,WAKABACHO,,
3552,1940000,東京都,町田市,以下に掲載がない場合,TOKYO TO,MACHIDA SHI,IKANIKEISAIGANAIBAAI,,
3553,1940211,東京都,町田市,相原町,TOKYO TO,MACHIDA SHI,AIHARAMACHI,35.6054106,139.3299887
3554,1940023,東京都,町田市,旭町,TOKYO TO,MACHIDA SHI,ASAHIMACHI,35.5543011,139.4417436
3555,1950062,東京都,町田市,大蔵町,TOKYO TO,MACHIDA SHI,OKURAMACHI,,
3556,1940003,東京都,町田市,小川,TOKYO TO,MACHIDA SHI,OGAWA,35.7374095,139.4635507
3557,1950064,東京都,町田市,小野路町,TOKYO TO,MACHIDA SHI,ONOJIMACHI,,
3558,1940215,東京都,町田市,小山ヶ丘,TOKYO TO,MACHIDA SHI,OYAMAGAOKA,35.5970326,139.3831393
3559,1940204,東京都,町田市,小山田桜台,TOKYO TO,MACHIDA SHI,OYAMADASAKURADAI,,
3560,1940212,東京都,町田市,小山町,TOKYO TO,MACHIDA SHI,OYAMAMACHI,,
3561,1950072,東京都,町田市,金井,TOKYO TO,MACHIDA SHI,KANAI,35.5766543,139.4606403
3562,1950071,東京都,町田市,金井町,TOKYO TO,MACHIDA SHI,KANAIMACHI,,
3563,1940012,東京都,町田市,金森,TOKYO TO,MACHIDA SHI,KANAMORI,35.5364706,139.4519975
3564,1940015,東京都,町田市,金森東,TOKYO TO,MACHIDA SHI,KANAMORIHIGASHI,,
3565,1940201,東京都,町田市,上小山田町,TOKYO TO,MACHIDA SHI,KAMIOYAMADAMACHI,,
3566,1940037,東京都,町田市,木曽西,TOKYO TO,MACHIDA SHI,KISONISHI,,
3567,1940036,東京都,町田市,木曽東,TOKYO TO,MACHIDA SHI,KISOHIGASHI,,
3568,1940033,東京都,町田市,木曽町,TOKYO TO,MACHIDA SHI,KISOMACHI,35.5612724,139.4300137
3569,1940014,東京都,町田市,高ヶ坂,TOKYO TO,MACHIDA SHI,KOGASAKA,35.544692,139.460359
3570,1940202,東京都,町田市,下小山田町,TOKYO TO,MACHIDA SHI,SHIMOYAMADAMACHI,,
3571,1950057,東京都,町田市,真光寺,TOKYO TO,MACHIDA SHI,SHINKOJI,35.6021848,139.4643691
3572,1950051,東京都,町田市,真光寺町,TOKYO TO,MACHIDA SHI,SHINKOJIMACHI,,
3573,1940203,東京都,町田市,図師町,TOKYO TO,MACHIDA SHI,ZUSHIMACHI,,
3574,1940035,東京都,町田市,忠生,TOKYO TO,MACHIDA SHI,TADAO,35.5747677,139.4211477
3575,1940041,東京都,町田市,玉川学園,TOKYO TO,MACHIDA SHI,TAMAGAWAGAKUEN,35.564671,139.4628312
3576,1940001,東京都,町田市,つくし野,TOKYO TO,MACHIDA SHI,TSUKUSHINO,35.5271513,139.484969
3577,1950061,東京都,町田市,鶴川,TOKYO TO,MACHIDA SHI,TSURUKAWA,35.5831769,139.4820835
3578,1940004,東京都,町田市,鶴間,TOKYO TO,MACHIDA SHI,TSURUMA,35.5057533,139.4728136
3579,1940213,東京都,町田市,常盤町,TOKYO TO,MACHIDA SHI,TOKIWAMACHI,,
3580,1940021,東京都,町田市,中町,TOKYO TO,MACHIDA SHI,NAKAMACHI,35.5515141,139.4472453
3581,1940044,東京都,町田市,成瀬,TOKYO TO,MACHIDA SHI,NARUSE,35.5353877,139.4728465
3582,1940011,東京都,町田市,成瀬が丘,TOKYO TO,MACHIDA SHI,NARUSEGAOKA,35.5342012,139.4718748
3583,1940043,東京都,町田市,成瀬台,TOKYO TO,MACHIDA SHI,NARUSEDAI,35.5513977,139.4743928
3584,1940046,東京都,町田市,西成瀬,TOKYO TO,MACHIDA SHI,NISHINARUSE,,
3585,1940038,東京都,町田市,根岸,TOKYO TO,MACHIDA SHI,NEGISHI,35.575278,139.411728
3586,1940034,東京都,町田市,根岸町,TOKYO TO,MACHIDA SHI,NEGISHIMACHI,,
3587,1950053,東京都,町田市,能ヶ谷,TOKYO TO,MACHIDA SHI,NOGAYA,35.6728409,139.5602659
3588,1950063,東京都,町田市,野津田町,TOKYO TO,MACHIDA SHI,NOZUTAMACHI,35.585428,139.4471239
3589,1940013,東京都,町田市,原町田,TOKYO TO,MACHIDA SHI,HARAMACHIDA,35.5403943,139.4504211
3590,1940042,東京都,町田市,東玉川学園,TOKYO TO,MACHIDA SHI,HIGASHITAMAGAWAGAKUEN,,
3591,1950056,東京都,町田市,広袴,TOKYO TO,MACHIDA SHI,HIROHAKAMA,35.5956263,139.465846
3592,1950052,東京都,町田市,広袴町,TOKYO TO,MACHIDA SHI,HIROBAKAMAMACHI,,
3593,1940032,東京都,町田市,本町田,TOKYO TO,MACHIDA SHI,HOMMACHIDA,,
3594,1940031,東京都,町田市,南大谷,TOKYO TO,MACHIDA SHI,MINAMIOYA,,
3595,1940002,東京都,町田市,南つくし野,TOKYO TO,MACHIDA SHI,MINAMITSUKUSHINO,,
3596,1940045,東京都,町田市,南成瀬,TOKYO TO,MACHIDA SHI,MINAMINARUSE,,
3597,1940005,東京都,町田市,南町田,TOKYO TO,MACHIDA SHI,MINAMIMACHIDA,35.5123626,139.4706903
3598,1950054,東京都,町田市,三輪町,TOKYO TO,MACHIDA SHI,MIWAMACHI,,
3599,1950055,東京都,町田市,三輪緑山,TOKYO TO,MACHIDA SHI,MIWAMIDORIYAMA,,
3600,1940022,東京都,町田市,森野,TOKYO TO,MACHIDA SHI,MORINO,35.5506935,139.4376577
