,zip_code,prefecture,city,area,lat,long
2297,1120013,TOKYO TO,BUNKYO KU,OTOWA,,
2298,1120003,TOKYO TO,BUNKYO KU,KASUGA,35.7084896,139.7527409
2299,1120002,TOKYO TO,BUNKYO KU,KOISHIKAWA,35.72001,139.744433
2300,1120004,TOKYO TO,BUNKYO KU,KORAKU,35.7185446,139.7924605
2301,1120006,TOKYO TO,BUNKYO KU,KOHINATA,35.715959,139.7390085
2302,1120005,TOKYO TO,BUNKYO KU,SUIDO,35.7033139,139.7604984
2303,1120014,TOKYO TO,BUNKYO KU,SEKIGUCHI,35.708290649999995,139.73456320308003
2304,1120011,TOKYO TO,BUNKYO KU,SENGOKU,35.7282717,139.7441698
2305,1130022,TOKYO TO,BUNKYO KU,SENDAGI,35.7255677,139.7632458
2306,1130024,TOKYO TO,BUNKYO KU,NISHIKATA,35.7111592,139.7527104
2307,1130031,TOKYO TO,BUNKYO KU,NEZU,35.7173914,139.7657175
2308,1130001,TOKYO TO,BUNKYO KU,HAKUSAN(1-CHOME),35.7204824,139.753829
2309,1120001,TOKYO TO,BUNKYO KU,HAKUSAN(2-5-CHOME),35.7019852,139.7552186
2310,1130021,TOKYO TO,BUNKYO KU,HONKOMAGOME,35.7247714,139.7537618
2311,1130033,TOKYO TO,BUNKYO KU,HONGO,35.7104809,139.75980172757346
2312,1130023,TOKYO TO,BUNKYO KU,MUKOGAOKA,35.7213573,139.754563149716
2313,1120015,TOKYO TO,BUNKYO KU,MEJIRODAI,35.6435454,139.3081073
2314,1130032,TOKYO TO,BUNKYO KU,YAYOI,35.7055919,139.7204007
2315,1130034,TOKYO TO,BUNKYO KU,YUSHIMA,35.7073329,139.7700104
2316,1100000,TOKYO TO,TAITO KU,IKANIKEISAIGANAIBAAI,,
2317,1100006,TOKYO TO,TAITO KU,AKIHABARA,35.6997364,139.7712503
2318,1110032,TOKYO TO,TAITO KU,ASAKUSA,35.711995756410246,139.79481798205126
2319,1110053,TOKYO TO,TAITO KU,ASAKUSABASHI,35.6974024,139.784686
2320,1100008,TOKYO TO,TAITO KU,IKENOHATA,35.7129616,139.76814724956012
2321,1110024,TOKYO TO,TAITO KU,IMADO,35.71934455,139.80354831023652
2322,1100013,TOKYO TO,TAITO KU,IRIYA,35.720733,139.7845271
2323,1100005,TOKYO TO,TAITO KU,UENO,35.711795,139.7760755
2324,1100007,TOKYO TO,TAITO KU,UENOKOEN,,
2325,1100002,TOKYO TO,TAITO KU,UENOSAKURAGI,,
2326,1110034,TOKYO TO,TAITO KU,KAMINARIMON,35.7108677,139.7962302
2327,1100014,TOKYO TO,TAITO KU,KITAUENO,35.7170179,139.7814236
2328,1110022,TOKYO TO,TAITO KU,KIYOKAWA,35.7471618,139.4360134
2329,1110051,TOKYO TO,TAITO KU,KURAMAE,35.7054697,139.7924303
2330,1110056,TOKYO TO,TAITO KU,KOJIMA,35.661598,139.7372617
2331,1110042,TOKYO TO,TAITO KU,KOTOBUKI,35.657993,139.336777
2332,1110043,TOKYO TO,TAITO KU,KOMAGATA,35.704616,139.7961862
2333,1100004,TOKYO TO,TAITO KU,SHITAYA,35.7110289,139.7813266
2334,1110031,TOKYO TO,TAITO KU,SENZOKU,35.6101514,139.6941664
2335,1100016,TOKYO TO,TAITO KU,TAITO,35.71171565,139.76374569517452
2336,1110054,TOKYO TO,TAITO KU,TORIGOE,35.7032297,139.7842088
2337,1110035,TOKYO TO,TAITO KU,NISHIASAKUSA,35.7172464,139.7927511
2338,1110021,TOKYO TO,TAITO KU,NIHONZUTSUMI,35.7259283,139.7962435
2339,1100003,TOKYO TO,TAITO KU,NEGISHI,35.575278,139.411728
2340,1110023,TOKYO TO,TAITO KU,HASHIBA,35.725457,139.807096
2341,1110033,TOKYO TO,TAITO KU,HANAKAWADO,35.714707,139.800263
2342,1110025,TOKYO TO,TAITO KU,HIGASHIASAKUSA,,
2343,1100015,TOKYO TO,TAITO KU,HIGASHIUENO,35.7136525,139.7793156
2344,1110036,TOKYO TO,TAITO KU,MATSUGAYA,35.6318225,139.4220673
2345,1110055,TOKYO TO,TAITO KU,MISUJI,,
2346,1100011,TOKYO TO,TAITO KU,MINOWA,35.7295502,139.7913004
2347,1110041,TOKYO TO,TAITO KU,MOTOASAKUSA,35.70888455,139.7851781387858
2348,1100001,TOKYO TO,TAITO KU,YANAKA,35.721218,139.7660417
2349,1110052,TOKYO TO,TAITO KU,YANAGIBASHI,35.7139577,139.5440142
2350,1100012,TOKYO TO,TAITO KU,RYUSEN,35.7244852,139.7909526
2351,1300000,TOKYO TO,SUMIDA KU,IKANIKEISAIGANAIBAAI,,
2352,1300001,TOKYO TO,SUMIDA KU,AZUMABASHI,35.71010705,139.79893105000002
2353,1300011,TOKYO TO,SUMIDA KU,ISHIWARA,35.6993202,139.7973186
2354,1310045,TOKYO TO,SUMIDA KU,OSHIAGE,35.7102863,139.8132943
2355,1300014,TOKYO TO,SUMIDA KU,KAMEZAWA,35.6971971,139.8027923
2356,1300024,TOKYO TO,SUMIDA KU,KIKUKAWA,35.6883965,139.8061196
2357,1310046,TOKYO TO,SUMIDA KU,KYOJIMA,35.7174422,139.8232
2358,1300013,TOKYO TO,SUMIDA KU,KINSHI,35.6980494,139.8150266
2359,1300022,TOKYO TO,SUMIDA KU,KOTOBASHI,35.6954809,139.8149605
2360,1310031,TOKYO TO,SUMIDA KU,SUMIDA,35.700429,139.805017
2361,1300012,TOKYO TO,SUMIDA KU,TAIHEI,35.7012427,139.8147353
2362,1310043,TOKYO TO,SUMIDA KU,TACHIBANA,,
2363,1300023,TOKYO TO,SUMIDA KU,TATEKAWA,35.6938442,139.8284547
2364,1300025,TOKYO TO,SUMIDA KU,CHITOSE,35.6473872,139.6238979
2365,1310034,TOKYO TO,SUMIDA KU,TSUTSUMIDORI,35.731882,139.8118775
2366,1300002,TOKYO TO,SUMIDA KU,NARIHIRA,,
2367,1300005,TOKYO TO,SUMIDA KU,HIGASHIKOMAGATA,35.705485,139.797986
2368,1310042,TOKYO TO,SUMIDA KU,HIGASHISUMIDA,,
2369,1310032,TOKYO TO,SUMIDA KU,HIGASHIMUKOJIMA,35.7224075,139.818303
2370,1310044,TOKYO TO,SUMIDA KU,BUNKA,35.7019636,139.7822024
2371,1300004,TOKYO TO,SUMIDA KU,HONJO,35.7085609,139.8043487
2372,1300021,TOKYO TO,SUMIDA KU,MIDORI,35.7065032,139.6228602
2373,1310033,TOKYO TO,SUMIDA KU,MUKOJIMA,35.7249733,139.8105653
2374,1310041,TOKYO TO,SUMIDA KU,YAHIRO,35.727185,139.8282344
2375,1300015,TOKYO TO,SUMIDA KU,YOKOAMI,,
2376,1300003,TOKYO TO,SUMIDA KU,YOKOKAWA,36.52298795,139.87833447631868
2377,1300026,TOKYO TO,SUMIDA KU,RYOGOKU,35.6957996,139.7929596
2378,1350000,TOKYO TO,KOTO KU,IKANIKEISAIGANAIBAAI,,
2379,1350064,TOKYO TO,KOTO KU,AOMI,35.6247042,139.7812264
2380,1350063,TOKYO TO,KOTO KU,ARIAKE,35.6345562,139.7932562
2381,1350014,TOKYO TO,KOTO KU,ISHIJIMA,35.6550523,139.6994723
2382,1350066,TOKYO TO,KOTO KU,UMINOMORI,,
2383,1350012,TOKYO TO,KOTO KU,UMIBE,,
2384,1350034,TOKYO TO,KOTO KU,EITAI,35.6849555,139.7644658
2385,1350051,TOKYO TO,KOTO KU,EDAGAWA,35.6581002,139.80287991647145
2386,1350044,TOKYO TO,KOTO KU,ETCHUJIMA,35.6679,139.7926376
2387,1350011,TOKYO TO,KOTO KU,OGIBASHI,35.68472,139.8111501
2388,1360072,TOKYO TO,KOTO KU,OJIMA,35.6897695,139.835076
2389,1360071,TOKYO TO,KOTO KU,KAMEIDO,35.6976987,139.827138
2390,1360073,TOKYO TO,KOTO KU,KITASUNA,35.6834261,139.8327181
2391,1350042,TOKYO TO,KOTO KU,KIBA,35.669416,139.8065455
2392,1350024,TOKYO TO,KOTO KU,KIYOSUMI,35.6820379,139.7991923
2393,1350031,TOKYO TO,KOTO KU,SAGA,35.702298,139.7651603
2394,1350003,TOKYO TO,KOTO KU,SARUE,35.6590233,139.4055765
2395,1350043,TOKYO TO,KOTO KU,SHIOHAMA,35.6613093,139.8065504
2396,1350052,TOKYO TO,KOTO KU,SHIOMI,35.658929,139.8171928
2397,1350062,TOKYO TO,KOTO KU,SHINONOME,35.64073,139.8036235
2398,1350021,TOKYO TO,KOTO KU,SHIRAKAWA,35.6826043,139.8071233
2399,1350007,TOKYO TO,KOTO KU,SHINOHASHI,35.6473591,139.7312521
2400,1360082,TOKYO TO,KOTO KU,SHINKIBA,35.6465829,139.8304121
2401,1360075,TOKYO TO,KOTO KU,SHINSUNA,35.6640161,139.8201262
2402,1350002,TOKYO TO,KOTO KU,SUMIYOSHI,35.6890174,139.8157296
2403,1350015,TOKYO TO,KOTO KU,SENGOKU,35.7282717,139.7441698
2404,1350013,TOKYO TO,KOTO KU,SENDA,35.68201705,139.81623942224223
2405,1350005,TOKYO TO,KOTO KU,TAKABASHI,35.6841189,139.8088498
2406,1350053,TOKYO TO,KOTO KU,TATSUMI,35.6454772,139.8107392
2407,1350065,TOKYO TO,KOTO KU,CHUOBOHATEI,,
2408,1350016,TOKYO TO,KOTO KU,TOYO,35.7125865,139.6673075
2409,1350006,TOKYO TO,KOTO KU,TOKIWA,35.6599579,139.69495975
2410,1350047,TOKYO TO,KOTO KU,TOMIOKA,35.8305652,139.2930626
2411,1350061,TOKYO TO,KOTO KU,TOYOSU (TSUGINOBIRUONOZOKU),,
2412,1356090,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(CHIKAI.KAISO,,
2413,1356001,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(1-KAI),,
2414,1356002,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(2-KAI),,
2415,1356003,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(3-KAI),,
2416,1356004,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(4-KAI),,
2417,1356005,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(5-KAI),,
2418,1356006,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(6-KAI),,
2419,1356007,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(7-KAI),,
2420,1356008,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(8-KAI),,
2421,1356009,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(9-KAI),,
2422,1356010,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(10-KAI),,
2423,1356011,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(11-KAI),,
2424,1356012,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(12-KAI),,
2425,1356013,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(13-KAI),,
2426,1356014,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(14-KAI),,
2427,1356015,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(15-KAI),,
2428,1356016,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(16-KAI),,
2429,1356017,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(17-KAI),,
2430,1356018,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(18-KAI),,
2431,1356019,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(19-KAI),,
2432,1356020,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(20-KAI),,
2433,1356021,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(21-KAI),,
2434,1356022,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(22-KAI),,
2435,1356023,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(23-KAI),,
2436,1356024,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(24-KAI),,
2437,1356025,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(25-KAI),,
2438,1356026,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(26-KAI),,
2439,1356027,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(27-KAI),,
2440,1356028,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(28-KAI),,
2441,1356029,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(29-KAI),,
2442,1356030,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(30-KAI),,
2443,1356031,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(31-KAI),,
2444,1356032,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(32-KAI),,
2445,1356033,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(33-KAI),,
2446,1356034,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(34-KAI),,
2447,1356035,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(35-KAI),,
2448,1356036,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(36-KAI),,
2449,1356037,TOKYO TO,KOTO KU,TOYOSU TOYOSUSENTABIRU(37-KAI),,
2450,1360074,TOKYO TO,KOTO KU,HIGASHISUNA,35.684433,139.842954
2451,1350023,TOKYO TO,KOTO KU,HIRANO,34.615717849999996,135.54851948408594
2452,1350033,TOKYO TO,KOTO KU,FUKAGAWA,35.67132545,139.81555653488107
2453,1350032,TOKYO TO,KOTO KU,FUKUZUMI,,
2454,1350041,TOKYO TO,KOTO KU,FUYUKI,35.6753542,139.8001292
2455,1350045,TOKYO TO,KOTO KU,FURUISHIBA,35.666884,139.799055
2456,1350046,TOKYO TO,KOTO KU,BOTAN,35.647697,139.752936
2457,1360076,TOKYO TO,KOTO KU,MINAMISUNA,35.6716916,139.82471562873172
2458,1350022,TOKYO TO,KOTO KU,MIYOSHI,35.7079925,139.7700754
2459,1350001,TOKYO TO,KOTO KU,MORI,35.691448550000004,139.8163271057878
2460,1350004,TOKYO TO,KOTO KU,MORISHITA,35.687976,139.7972072
2461,1350048,TOKYO TO,KOTO KU,MONZENNAKACHO,35.6723778,139.7947806
2462,1360081,TOKYO TO,KOTO KU,YUMENOSHIMA,35.6461089,139.8255371
2463,1360083,TOKYO TO,KOTO KU,WAKASU,35.6186653,139.8338587
2464,1400000,TOKYO TO,SHINAGAWA KU,IKANIKEISAIGANAIBAAI,,
2465,1420063,TOKYO TO,SHINAGAWA KU,EBARA,35.603863,139.7075529
2466,1400014,TOKYO TO,SHINAGAWA KU,OI,35.6810912,139.7671861
2467,1410032,TOKYO TO,SHINAGAWA KU,OSAKI (TSUGINOBIRUONOZOKU),,
2468,1416090,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(CHIKAI.KAISOFU,,
2469,1416001,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(1-KAI),,
2470,1416002,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(2-KAI),,
2471,1416003,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(3-KAI),,
2472,1416004,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(4-KAI),,
2473,1416005,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(5-KAI),,
2474,1416006,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(6-KAI),,
2475,1416007,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(7-KAI),,
2476,1416008,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(8-KAI),,
2477,1416009,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(9-KAI),,
2478,1416010,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(10-KAI),,
2479,1416011,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(11-KAI),,
2480,1416012,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(12-KAI),,
2481,1416013,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(13-KAI),,
2482,1416014,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(14-KAI),,
2483,1416015,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(15-KAI),,
2484,1416016,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(16-KAI),,
2485,1416017,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(17-KAI),,
2486,1416018,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(18-KAI),,
2487,1416019,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(19-KAI),,
2488,1416020,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(20-KAI),,
2489,1416021,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(21-KAI),,
2490,1416022,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(22-KAI),,
2491,1416023,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(23-KAI),,
2492,1416024,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(24-KAI),,
2493,1416025,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(25-KAI),,
2494,1416026,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(26-KAI),,
2495,1416027,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(27-KAI),,
2496,1416028,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(28-KAI),,
2497,1416029,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(29-KAI),,
2498,1416030,TOKYO TO,SHINAGAWA KU,OSAKI SHINKUPAKUTAWA(30-KAI),,
2499,1400012,TOKYO TO,SHINAGAWA KU,KATSUSHIMA,35.5956917,139.7486951
2500,1410021,TOKYO TO,SHINAGAWA KU,KAMIOSAKI,35.6344144,139.7190423
2501,1400001,TOKYO TO,SHINAGAWA KU,KITASHINAGAWA(1-4-CHOME),,
2502,1410001,TOKYO TO,SHINAGAWA KU,KITASHINAGAWA(5.6-CHOME),,
2503,1420062,TOKYO TO,SHINAGAWA KU,KOYAMA,35.7110548,139.7399191
2504,1420061,TOKYO TO,SHINAGAWA KU,KOYAMADAI,35.62101695,139.70346527846007
2505,1420041,TOKYO TO,SHINAGAWA KU,TOGOSHI,,
2506,1420053,TOKYO TO,SHINAGAWA KU,NAKANOBU,35.6049434,139.7135715
2507,1400015,TOKYO TO,SHINAGAWA KU,NISHIOI,35.5969388,139.7225219
2508,1410031,TOKYO TO,SHINAGAWA KU,NISHIGOTANDA,35.6268402,139.7210893
2509,1410033,TOKYO TO,SHINAGAWA KU,NISHISHINAGAWA,,
2510,1420054,TOKYO TO,SHINAGAWA KU,NISHINAKANOBU,35.606765,139.7086272
2511,1420064,TOKYO TO,SHINAGAWA KU,HATANODAI,35.6048759,139.7026678
2512,1400011,TOKYO TO,SHINAGAWA KU,HIGASHIOI,,
2513,1410022,TOKYO TO,SHINAGAWA KU,HIGASHIGOTANDA,,
2514,1400002,TOKYO TO,SHINAGAWA KU,HIGASHISHINAGAWA,,
2515,1420052,TOKYO TO,SHINAGAWA KU,HIGASHINAKANOBU,,
2516,1350092,TOKYO TO,SHINAGAWA KU,HIGASHIYASHIO,,
2517,1420051,TOKYO TO,SHINAGAWA KU,HIRATSUKA,35.728675,139.706103
2518,1400005,TOKYO TO,SHINAGAWA KU,HIROMACHI,35.6739095,139.401952
2519,1420043,TOKYO TO,SHINAGAWA KU,FUTABA,35.7115587,139.7938336
2520,1400013,TOKYO TO,SHINAGAWA KU,MINAMIOI,35.59510105,139.73579416429357
2521,1400004,TOKYO TO,SHINAGAWA KU,MINAMISHINAGAWA,35.61269205,139.74366233746898
2522,1400003,TOKYO TO,SHINAGAWA KU,YASHIO,35.6128713,139.7578976
2523,1420042,TOKYO TO,SHINAGAWA KU,YUTAKACHO,,
2524,1520000,TOKYO TO,MEGURO KU,IKANIKEISAIGANAIBAAI,,
2525,1530042,TOKYO TO,MEGURO KU,AOBADAI,35.6490278,139.6960951
2526,1520033,TOKYO TO,MEGURO KU,OOKAYAMA,35.6074155,139.6857012
2527,1530044,TOKYO TO,MEGURO KU,OHASHI,35.7043408,139.6652856
2528,1520022,TOKYO TO,MEGURO KU,KAKINOKIZAKA,,
2529,1530051,TOKYO TO,MEGURO KU,KAMIMEGURO,35.6528634,139.6881476
2530,1530053,TOKYO TO,MEGURO KU,GOHONGI,35.6338821,139.68776121029396
2531,1530041,TOKYO TO,MEGURO KU,KOMABA,35.6555816,139.6822123
2532,1530064,TOKYO TO,MEGURO KU,SHIMOMEGURO,35.6300236,139.7058982
2533,1520035,TOKYO TO,MEGURO KU,JIYUGAOKA,35.6075379,139.6688278
2534,1520012,TOKYO TO,MEGURO KU,SENZOKU,35.6101514,139.6941664
2535,1520032,TOKYO TO,MEGURO KU,TAIRAMACHI,35.6182633,139.6817496
2536,1520004,TOKYO TO,MEGURO KU,TAKABAN,35.6257603,139.689876
2537,1520001,TOKYO TO,MEGURO KU,CHUOCHO,,
2538,1530065,TOKYO TO,MEGURO KU,NAKACHO,35.7037986,139.5662633
2539,1520031,TOKYO TO,MEGURO KU,NAKANE,35.6958775,139.7320431
2540,1530061,TOKYO TO,MEGURO KU,NAKAMEGURO,35.6441395,139.6988317
2541,1520011,TOKYO TO,MEGURO KU,HARAMACHI,35.6138423,139.6914629
2542,1520021,TOKYO TO,MEGURO KU,HIGASHIGAOKA,,
2543,1530043,TOKYO TO,MEGURO KU,HIGASHIYAMA,35.646249049999994,139.69051234302617
2544,1520003,TOKYO TO,MEGURO KU,HIMONYA,35.6256923,139.68249526843488
2545,1530062,TOKYO TO,MEGURO KU,MITA,35.6470946,139.7477198
2546,1520034,TOKYO TO,MEGURO KU,MIDORIGAOKA,35.6065599,139.6790149
2547,1520013,TOKYO TO,MEGURO KU,MINAMI,35.6927095,139.699506
2548,1530063,TOKYO TO,MEGURO KU,MEGURO,35.62125,139.688014
2549,1520002,TOKYO TO,MEGURO KU,MEGUROHONCHO,35.6208892,139.693298
2550,1520023,TOKYO TO,MEGURO KU,YAKUMO,35.6207725,139.6671052
2551,1530052,TOKYO TO,MEGURO KU,YUTENJI,35.6375747,139.6910072
2552,1440000,TOKYO TO,OTA KU,IKANIKEISAIGANAIBAAI,,
2553,1460082,TOKYO TO,OTA KU,IKEGAMI,35.5720205,139.703049
2554,1450061,TOKYO TO,OTA KU,ISHIKAWACHO,,
2555,1460091,TOKYO TO,OTA KU,UNOKI,35.5754603,139.6805741
2556,1430014,TOKYO TO,OTA KU,OMORINAKA,,
2557,1430011,TOKYO TO,OTA KU,OMORIHONCHO,,
2558,1430012,TOKYO TO,OTA KU,OMORIHIGASHI,35.5776473,139.7353179
2559,1430015,TOKYO TO,OTA KU,OMORINISHI,,
2560,1430013,TOKYO TO,OTA KU,OMORIMINAMI,,
2561,1430016,TOKYO TO,OTA KU,OMORIKITA,,
2562,1440052,TOKYO TO,OTA KU,KAMATA,35.5617519,139.7147258
2563,1440053,TOKYO TO,OTA KU,KAMATAHONCHO,,
2564,1450064,TOKYO TO,OTA KU,KAMIIKEDAI,,
2565,1440032,TOKYO TO,OTA KU,KITAKOJIYA,,
2566,1450062,TOKYO TO,OTA KU,KITASENZOKU,35.6062326,139.6934754
2567,1430021,TOKYO TO,OTA KU,KITAMAGOME,,
2568,1450073,TOKYO TO,OTA KU,KITAMINEMACHI,,
2569,1460085,TOKYO TO,OTA KU,KUGAHARA,35.5795927,139.6856542
2570,1430003,TOKYO TO,OTA KU,KEIHINJIMA,35.569995500000005,139.7638359594096
2571,1430023,TOKYO TO,OTA KU,SANNO,35.732138,139.7916028
2572,1460092,TOKYO TO,OTA KU,SHIMOMARUKO,35.5713856,139.6855952
2573,1430002,TOKYO TO,OTA KU,JONANJIMA,35.5814295,139.7784006271795
2574,1430004,TOKYO TO,OTA KU,SHOWAJIMA,35.5708971,139.750008
2575,1440054,TOKYO TO,OTA KU,SHINKAMATA,,
2576,1460095,TOKYO TO,OTA KU,TAMAGAWA,35.5896908,139.6687943
2577,1460083,TOKYO TO,OTA KU,CHIDORI,35.7082191,139.7602869
2578,1430024,TOKYO TO,OTA KU,CHUO,35.666255,139.775565
2579,1450071,TOKYO TO,OTA KU,DENENCHOFU,35.6010041,139.6643359
2580,1450072,TOKYO TO,OTA KU,DENENCHOFU HONCHO,,
2581,1450076,TOKYO TO,OTA KU,DENENCHOFU MINAMI,,
2582,1430001,TOKYO TO,OTA KU,TOKAI,35.664554550000005,139.68453360080068
2583,1460081,TOKYO TO,OTA KU,NAKAIKEGAMI,,
2584,1430027,TOKYO TO,OTA KU,NAKAMAGOME,,
2585,1440055,TOKYO TO,OTA KU,NAKAROKUGO,,
2586,1440051,TOKYO TO,OTA KU,NISHIKAMATA,,
2587,1440034,TOKYO TO,OTA KU,NISHIKOJIYA,,
2588,1430026,TOKYO TO,OTA KU,NISHIMAGOME,35.589740750000004,139.70485168079824
2589,1450075,TOKYO TO,OTA KU,NISHIMINEMACHI,,
2590,1440056,TOKYO TO,OTA KU,NISHIROKUGO,35.5531304,139.71164893307002
2591,1440047,TOKYO TO,OTA KU,HAGINAKA,35.5511001,139.7317797
2592,1440043,TOKYO TO,OTA KU,HANEDA,35.5479444,139.7466458
2593,1440042,TOKYO TO,OTA KU,HANEDAASAHICHO,,
2594,1440041,TOKYO TO,OTA KU,HANEDAKUKO,,
2595,1440031,TOKYO TO,OTA KU,HIGASHIKAMATA,,
2596,1440033,TOKYO TO,OTA KU,HIGASHIKOJIYA,35.558433699999995,139.74436445599613
2597,1430022,TOKYO TO,OTA KU,HIGASHIMAGOME,,
2598,1450074,TOKYO TO,OTA KU,HIGASHIMINEMACHI,,
2599,1460094,TOKYO TO,OTA KU,HIGASHIYAGUCHI,,
2600,1450065,TOKYO TO,OTA KU,HIGASHIYUKIGAYA,,
2601,1440046,TOKYO TO,OTA KU,HIGASHIROKUGO,35.55045565,139.71833091667992
2602,1430007,TOKYO TO,OTA KU,FURUSATONOHAMABEKOEN,,
2603,1430006,TOKYO TO,OTA KU,HEIWAJIMA,35.5788522,139.73501345472758
2604,1430005,TOKYO TO,OTA KU,HEIWANOMORIKOEN,,
2605,1440044,TOKYO TO,OTA KU,HONHANEDA,35.5475756,139.7330206
2606,1440035,TOKYO TO,OTA KU,MINAMIKAMATA,,
2607,1460084,TOKYO TO,OTA KU,MINAMIKUGAHARA,,
2608,1450063,TOKYO TO,OTA KU,MINAMISENZOKU,35.6035866,139.697526
2609,1430025,TOKYO TO,OTA KU,MINAMIMAGOME,,
2610,1450066,TOKYO TO,OTA KU,MINAMIYUKIGAYA,35.5919239,139.68802644544678
2611,1440045,TOKYO TO,OTA KU,MINAMIROKUGO,,
2612,1460093,TOKYO TO,OTA KU,YAGUCHI,35.5625766,139.7002588
2613,1450067,TOKYO TO,OTA KU,YUKIGAYAOTSUKAMACHI,,
2614,1350093,TOKYO TO,OTA KU,REIWAJIMA,,
2615,1540000,TOKYO TO,SETAGAYA KU,IKANIKEISAIGANAIBAAI,,
2616,1560044,TOKYO TO,SETAGAYA KU,AKATSUTSUMI,,
2617,1540001,TOKYO TO,SETAGAYA KU,IKEJIRI,35.6487788,139.6811468
